sexo,idade,faixa_etaria,cor_raca,escolaridade,horas_trabalho_por_semana,portador_de_deficiencia,tamanho_da_empresa,tempo_no_emprego,id
1,51,7,8,5,42,0,7,61.6,1205472
1,25,4,8,7,44,0,6,3.7,1378007
1,29,4,4,7,44,0,5,24.9,358200
2,43,6,99,7,40,0,10,63.6,239865
1,43,6,9,4,44,0,4,154.9,1124106
1,36,5,8,7,44,0,4,11.9,501506
2,24,3,8,7,42,0,7,23.3,867015
2,40,6,99,9,40,0,10,127.1,2438433
2,32,5,9,7,44,0,3,16.9,1766549
1,18,3,8,6,44,0,7,6.2,2242692
1,32,5,99,9,30,0,10,45.2,1660453
1,22,3,8,7,44,0,2,48.8,1003840
1,40,6,9,7,44,0,7,13.2,2132923
2,50,7,99,7,25,0,10,369.9,391388
1,33,5,8,9,44,0,8,166.4,732108
1,28,4,2,7,44,0,10,117.5,1292707
1,21,3,8,8,44,0,7,14.0,2323322
1,47,6,99,5,44,0,8,197.0,986439
1,39,5,9,6,44,0,5,13.4,1245921
1,38,5,99,7,30,0,10,133.4,1306291
2,33,5,8,9,30,0,4,136.4,292214
2,50,7,99,9,30,0,10,100.9,940522
2,32,5,2,9,36,0,7,23.9,2053586
2,53,7,2,7,44,0,9,213.4,824703
1,31,5,8,7,44,0,7,36.9,141149
2,37,5,99,9,30,0,9,70.3,2442849
1,62,7,99,9,40,0,10,226.5,2141538
1,33,5,2,7,44,0,8,6.4,108987
1,30,5,9,3,44,0,5,39.9,7384
1,33,5,99,9,40,0,10,14.2,2151496
2,33,5,8,8,40,0,5,88.6,2417307
1,31,5,8,7,44,0,10,85.8,515716
1,29,4,8,8,44,0,6,70.2,2323105
1,32,5,2,9,44,0,10,0.5,1639159
1,31,5,8,7,44,0,2,5.9,501477
2,23,3,8,9,44,0,5,21.5,309451
2,37,5,99,10,40,0,10,79.2,2458963
2,21,3,8,7,44,0,7,13.7,1902253
1,26,4,8,7,44,0,5,29.9,1403833
1,25,4,8,7,44,0,4,12.9,1361856
1,30,5,99,9,30,0,10,78.5,371003
1,60,7,99,9,40,0,10,472.9,2152421
1,35,5,8,8,44,0,7,172.9,1595044
2,30,5,99,7,40,0,10,108.6,242056
1,28,4,8,7,40,0,10,6.4,1524048
1,25,4,8,3,44,0,2,23.9,1107300
1,48,6,99,11,40,0,10,84.8,1030028
1,43,6,8,7,30,0,9,257.2,591886
1,27,4,4,3,44,0,6,9.9,1104553
1,48,6,8,7,44,0,5,5.9,1017692
1,39,5,8,7,36,0,4,71.3,642383
2,32,5,8,5,44,0,10,31.4,185638
1,22,3,9,2,44,0,4,53.8,2212311
1,23,3,8,7,44,0,4,25.7,1345144
1,38,5,99,7,40,0,9,208.8,1434048
2,24,3,8,8,44,0,6,29.8,1964412
1,39,5,99,7,30,0,10,181.6,1290712
2,35,5,8,9,44,0,6,4.4,2015418
1,37,5,4,5,44,0,10,89.2,21157
2,25,4,8,7,44,0,9,50.5,1820989
2,23,3,9,7,44,0,2,17.4,1901618
1,31,5,9,7,44,0,4,6.3,82726
2,55,7,2,7,40,0,10,390.2,221952
2,35,5,8,9,44,0,9,10.4,977887
2,33,5,2,7,30,0,5,6.1,832001
1,50,7,99,9,40,0,8,208.1,150459
1,31,5,8,2,44,0,6,5.8,1089494
1,34,5,8,7,44,0,2,136.1,2269076
1,26,4,99,5,40,0,9,11.8,326091
1,31,5,8,7,44,0,5,12.9,2251651
1,34,5,9,7,40,0,9,158.7,100215
1,48,6,8,7,44,0,6,83.9,534717
1,38,5,99,6,40,0,8,117.5,1257800
1,46,6,99,5,40,0,8,192.9,1178278
2,38,5,99,6,30,0,10,250.9,773958
1,48,6,99,9,40,0,8,35.1,2333990
1,30,5,8,7,44,0,6,2.8,121130
1,38,5,8,5,44,0,6,74.9,1219202
1,43,6,8,7,44,0,4,34.9,547411
2,50,7,8,7,44,0,5,195.5,897929
2,52,7,99,9,20,0,10,147.9,2003351
1,47,6,99,5,24,0,10,148.8,1200381
2,42,6,99,7,40,0,9,149.5,210567
1,43,6,99,7,30,0,10,148.3,589748
1,45,6,99,9,40,0,10,205.2,2326604
1,34,5,8,7,44,0,8,104.9,1331146
2,31,5,8,7,44,0,5,19.1,844959
1,24,3,8,7,44,0,5,61.4,1318668
1,48,6,99,9,30,0,10,97.9,723216
1,34,5,8,7,44,0,4,22.9,1329734
2,64,7,99,7,30,0,10,532.8,1820823
2,65,8,99,9,36,0,10,14.9,2063966
2,60,7,99,9,30,0,10,151.8,950171
1,60,7,99,7,30,0,9,23.9,497366
1,50,7,8,7,0,0,9,11.3,639080
2,46,6,99,5,30,0,10,223.9,765562
2,49,6,8,7,44,0,10,6.4,877876
1,46,6,99,7,40,0,10,181.0,2280544
2,54,7,8,7,44,0,7,121.9,2414665
2,48,6,99,5,40,0,10,53.5,1738192
1,44,6,99,9,20,0,9,110.6,1653681
1,56,7,99,3,44,0,10,173.9,1112781
1,35,5,99,6,44,0,8,148.9,1236287
1,51,7,9,7,44,0,7,0.8,2116576
1,35,5,8,7,44,0,3,10.8,2262418
2,55,7,99,7,30,0,7,315.5,2383805
1,36,5,99,7,30,0,10,30.6,1317685
2,46,6,99,9,30,0,10,225.7,1979551
1,29,4,8,7,44,0,4,23.1,2111417
1,18,3,9,7,44,0,6,4.1,67070
1,44,6,8,6,44,0,2,43.9,2236361
2,56,7,99,9,30,0,10,398.4,419851
1,29,4,99,9,30,0,10,33.9,2152065
2,35,5,9,8,44,0,3,16.9,2417470
1,46,6,8,7,44,0,8,127.8,572521
2,50,7,99,5,40,0,8,177.0,765144
1,46,6,9,6,44,0,6,90.6,1242595
1,39,5,99,9,30,0,10,10.9,713846
1,26,4,2,7,44,0,3,10.8,139941
1,49,6,99,5,40,0,10,199.9,986765
2,46,6,99,7,40,0,10,152.7,253648
1,35,5,8,7,44,0,5,1.9,1456308
1,70,8,99,9,30,0,8,442.5,152142
2,61,7,99,9,40,0,10,283.2,1992308
1,18,3,2,6,20,0,9,16.8,1231190
2,50,7,99,9,20,0,10,81.4,2003141
1,44,6,99,7,40,0,10,199.9,998869
2,27,4,8,2,44,0,4,11.9,1696510
1,51,7,99,5,36,0,6,213.1,2234424
1,44,6,99,7,40,0,7,177.6,2119834
1,48,6,8,5,30,0,3,73.9,324654
1,60,7,99,5,30,0,10,127.9,1183902
2,32,5,8,7,44,0,4,57.9,1047468
2,60,7,99,9,40,0,10,312.0,293896
2,49,6,99,9,30,0,10,79.6,419907
2,51,7,9,7,44,0,4,131.9,1877797
2,51,7,2,9,20,0,6,131.8,1998562
2,56,7,8,7,44,0,2,119.9,1857701
2,21,3,9,7,44,0,5,3.9,242545
1,39,5,8,9,44,0,10,2.8,703858
1,55,7,9,7,36,0,3,62.5,135430
1,49,6,8,5,44,0,4,90.9,1197604
2,32,5,8,9,44,0,6,2.5,2061172
2,26,4,8,9,44,0,2,2.5,912333
1,39,5,8,7,36,0,5,32.9,1505177
1,37,5,8,7,36,0,3,75.9,1514019
2,70,8,99,9,30,0,10,470.9,2017956
1,45,6,99,9,20,0,10,147.8,1630684
1,41,6,99,5,36,0,10,165.9,1201091
1,49,6,99,9,36,0,10,225.3,1664290
1,37,5,8,9,1,0,9,6.4,745914
1,45,6,99,9,40,0,10,286.3,2147946
2,28,4,8,7,44,0,3,86.9,1838603
1,31,5,99,9,40,0,10,147.7,2153943
1,42,6,99,5,36,0,10,39.0,1168145
1,48,6,8,7,44,0,10,1.5,2304483
1,41,6,4,3,44,0,4,17.7,1107194
1,23,3,8,5,44,0,8,6.5,1158018
2,33,5,8,7,44,0,4,63.9,1849561
2,33,5,99,9,20,0,10,13.1,2004156
2,64,7,2,9,24,0,9,29.7,1977282
2,43,6,8,7,44,0,5,13.9,1760759
2,24,3,99,9,20,0,10,11.9,2018515
2,38,5,9,9,40,0,3,88.9,310776
1,42,6,8,7,36,0,6,80.9,1397495
1,40,6,8,8,43,0,7,1.9,1605064
1,49,6,2,7,43,0,8,140.9,1324879
1,32,5,99,7,40,0,10,9.9,994625
1,49,6,8,9,44,0,8,41.8,735557
1,29,4,8,7,44,0,10,35.9,616761
1,46,6,9,1,44,0,2,263.9,1080092
1,20,3,8,7,44,0,3,27.9,1404794
1,59,7,8,7,44,0,2,69.9,95598
1,27,4,8,8,44,0,10,10.7,1606454
1,64,7,8,9,40,0,5,40.9,152952
2,46,6,99,9,40,0,10,9.4,2206953
2,28,4,8,7,44,0,2,23.9,841869
1,34,5,8,9,44,0,10,22.6,699283
2,40,6,99,9,20,0,10,150.7,949381
2,44,6,8,6,44,0,2,131.9,1742897
1,40,6,4,2,44,0,6,21.9,319920
1,26,4,8,7,44,0,10,4.9,596617
2,39,5,99,7,44,0,9,153.9,1777652
1,30,5,8,7,36,0,10,119.8,1576583
1,21,3,8,7,44,0,10,19.8,679492
2,18,3,99,7,44,0,10,5.9,1771606
1,50,7,99,7,40,0,7,312.0,2256229
2,52,7,99,9,40,0,10,321.2,2204735
2,20,3,99,7,40,0,10,20.2,203745
1,23,3,9,7,44,0,7,4.3,1583683
2,34,5,99,9,20,0,10,29.8,2009285
2,43,6,9,7,36,0,10,156.9,885584
2,56,7,99,7,44,0,9,249.8,1776241
2,30,5,99,7,40,0,10,29.4,200905
1,37,5,99,9,40,0,8,18.9,2138514
1,21,3,8,5,44,0,6,16.8,1183718
1,45,6,8,7,44,0,2,107.9,1264009
1,25,4,9,7,44,0,5,12.9,142402
2,36,5,8,9,40,0,8,110.9,2042150
1,37,5,9,9,44,0,9,133.1,747782
2,43,6,9,7,44,0,3,148.9,2385689
2,36,5,8,7,44,0,5,48.4,1909924
2,22,3,4,7,44,0,2,15.8,1876598
1,38,5,9,7,44,0,5,4.2,1518406
2,20,3,8,8,44,0,6,24.8,414637
1,25,4,8,7,36,0,4,49.5,675284
2,45,6,99,10,40,0,10,172.4,2094630
2,24,3,8,5,44,0,4,10.9,2356718
1,41,6,2,7,44,0,9,143.7,515879
1,21,3,8,7,38,0,7,9.1,674814
2,30,5,8,7,44,0,2,11.7,2164934
1,59,7,99,7,20,0,10,248.9,1429077
2,31,5,9,7,44,0,9,28.5,1835006
1,63,7,99,7,40,0,10,361.9,89195
1,34,5,99,9,25,0,10,21.9,368349
1,22,3,2,7,44,0,3,2.9,1529939
2,26,4,2,7,44,0,4,34.9,874648
2,46,6,8,7,30,0,10,9.1,804095
2,44,6,8,4,44,0,3,114.9,1710372
2,26,4,99,9,40,0,10,37.4,2048858
2,69,8,9,4,30,0,7,451.6,1705286
1,66,8,9,4,44,0,4,142.9,1121626
2,38,5,8,4,44,0,6,39.9,176653
1,38,5,8,4,44,0,10,75.5,15097
2,17,2,99,7,30,0,10,59.9,1774448
1,36,5,4,7,44,0,2,16.9,1365406
1,40,6,99,5,30,0,10,143.8,1206101
1,46,6,2,9,44,0,6,237.9,742354
2,30,5,8,7,44,0,9,11.9,1816318
1,61,7,99,7,40,0,9,394.9,87576
1,40,6,99,7,30,0,10,162.8,508187
1,31,5,8,7,44,0,2,49.9,1531219
1,44,6,9,2,44,0,7,45.9,442169
2,45,6,99,9,30,0,10,177.2,925030
2,43,6,99,7,40,0,10,155.0,227671
1,34,5,8,7,44,0,3,4.4,560068
1,39,5,8,5,21,0,10,93.9,1171486
1,46,6,99,10,40,0,10,180.4,2156829
2,31,5,8,7,44,0,8,16.9,1884060
2,27,4,8,7,44,0,8,0.3,1858840
2,39,5,8,9,20,0,5,45.9,2444753
2,33,5,8,9,44,0,10,11.6,1986780
1,26,4,8,6,44,0,6,42.1,329153
1,31,5,8,7,44,0,10,30.4,587134
1,44,6,8,7,42,0,10,10.0,1461717
1,33,5,8,7,44,0,3,0.7,134407
1,35,5,9,7,44,0,4,9.2,347583
1,41,6,9,7,44,0,2,8.9,49677
2,57,7,99,9,40,0,9,259.6,2435327
2,47,6,8,7,44,0,5,178.6,1894801
2,51,7,99,9,25,0,10,129.4,302314
1,25,4,8,9,43,0,6,78.7,741014
1,32,5,8,7,44,0,6,19.0,567807
2,57,7,99,9,44,0,7,220.6,2433415
1,23,3,8,6,44,0,7,54.4,2240306
2,38,5,99,7,30,0,10,71.3,1039085
1,23,3,9,6,44,0,7,14.5,1256980
1,35,5,8,7,40,0,10,77.5,1435172
1,41,6,8,7,44,0,5,2.5,543905
1,54,7,99,7,30,0,10,322.9,551965
1,53,7,9,9,44,0,9,192.2,747768
2,26,4,8,7,44,0,3,6.9,210385
1,21,3,8,6,44,0,9,1.4,36334
1,36,5,8,7,36,0,4,23.9,1479651
2,23,3,8,8,44,0,4,6.9,274246
1,24,3,8,7,44,0,8,20.7,673391
1,70,8,8,11,40,0,8,496.2,1692735
1,53,7,99,9,40,0,10,269.3,1676332
1,36,5,9,6,44,0,4,12.4,328127
2,50,7,99,9,40,0,10,43.9,974404
1,34,5,99,7,40,0,7,171.8,1404667
1,37,5,9,4,44,0,4,4.5,1117702
1,45,6,2,7,44,0,5,14.2,74473
1,52,7,99,9,30,0,10,343.1,370975
1,29,4,8,7,44,0,6,72.9,642086
1,41,6,8,9,44,0,9,1.4,703784
1,37,5,99,9,30,0,10,106.7,722572
1,39,5,8,5,44,0,8,10.6,1216883
2,26,4,8,6,44,0,3,3.2,190952
1,69,8,99,9,40,0,7,319.4,1628521
1,38,5,9,6,44,0,2,43.9,1235751
2,36,5,8,7,44,0,10,1.8,868056
2,56,7,99,9,40,0,8,70.8,286255
2,17,2,99,7,30,0,10,59.9,1774374
2,32,5,8,6,44,0,7,39.3,388192
2,31,5,8,7,44,0,4,39.9,2168023
1,41,6,8,9,44,0,5,86.3,2330308
2,32,5,8,7,44,0,7,81.8,1909329
1,42,6,8,7,44,0,4,69.9,2307649
1,50,7,99,9,20,0,9,187.9,1653583
2,35,5,9,6,44,0,4,31.9,1749464
2,32,5,99,9,30,0,10,119.9,2029982
1,48,6,99,9,40,0,10,185.8,1645265
2,49,6,8,9,40,0,7,114.9,1062029
1,28,4,8,5,36,0,4,17.5,1178930
1,34,5,2,7,35,0,9,1.8,1495631
2,23,3,8,7,44,0,4,62.6,1772698
2,25,4,8,7,44,0,2,28.9,412994
2,30,5,8,7,44,0,2,25.9,2174196
2,31,5,9,9,40,0,10,20.9,2436266
1,39,5,8,7,42,0,8,10.9,610125
1,29,4,8,9,22,0,2,52.9,732175
1,51,7,99,7,30,0,10,317.9,1289183
2,26,4,9,7,44,0,2,14.8,1875380
2,32,5,2,2,40,0,9,35.9,1697053
1,35,5,9,7,44,0,10,14.9,673792
1,42,6,8,2,25,0,8,47.8,6174
1,42,6,2,8,44,0,7,113.6,146258
1,41,6,8,3,44,0,7,154.9,1103725
1,53,7,8,4,44,0,6,36.8,1155038
1,40,6,9,7,40,0,10,20.9,2279905
1,39,5,8,7,44,0,2,38.9,1420391
1,28,4,8,5,44,0,7,79.4,1156722
1,43,6,8,7,38,0,10,73.8,1521782
2,28,4,8,7,44,0,3,80.9,866993
2,57,7,99,11,40,0,10,124.7,2095863
1,43,6,8,5,44,0,5,36.9,1159558
2,51,7,99,9,20,0,10,212.2,2017620
2,26,4,8,7,44,0,5,9.9,834234
1,46,6,99,9,40,0,10,294.9,2140902
1,33,5,8,7,44,0,3,10.3,571705
1,38,5,2,9,16,0,7,110.5,1639105
2,27,4,9,7,44,0,7,4.1,2381683
1,39,5,99,9,40,0,10,181.7,2151237
2,23,3,8,8,44,0,5,0.4,2419267
2,36,5,99,7,36,0,9,154.6,1797299
1,55,7,8,7,44,0,6,35.9,1287045
2,61,7,99,5,30,0,10,246.0,763596
1,32,5,9,7,44,0,3,9.9,1428068
1,29,4,9,7,44,0,5,41.3,549148
1,41,6,8,7,44,0,8,12.9,1590704
1,36,5,99,9,20,0,10,148.1,1643661
1,37,5,2,7,44,0,3,17.9,57421
1,38,5,99,7,40,0,10,118.9,1294171
2,37,5,2,6,44,0,4,18.5,770998
2,20,3,9,7,44,0,3,4.9,252807
2,28,4,9,7,44,0,9,52.7,811406
2,18,3,8,7,44,0,8,5.5,199888
1,34,5,2,7,44,0,2,69.4,1545211
1,45,6,99,9,44,0,10,261.5,2137571
2,63,7,8,5,44,0,5,124.9,1723887
2,26,4,8,7,44,0,5,2.4,205009
1,51,7,99,7,44,0,10,164.4,513248
1,38,5,2,9,0,0,3,147.4,746501
1,46,6,2,7,44,0,4,44.9,1323178
1,23,3,8,7,44,0,8,0.6,496291
1,47,6,6,7,44,1,7,58.9,1508708
2,41,6,8,7,44,0,3,88.9,2382995
2,49,6,99,9,40,0,10,264.3,279178
1,42,6,8,5,44,1,10,1.9,1157756
1,21,3,8,7,36,0,4,9.8,1375581
2,27,4,8,7,44,0,5,14.7,1896956
2,45,6,99,9,20,0,10,274.5,949545
1,37,5,8,7,44,0,9,149.5,1016011
2,48,6,99,7,40,0,10,187.4,2389239
2,45,6,8,7,44,0,9,90.6,1827663
2,43,6,8,6,44,0,2,11.7,2361363
2,48,6,8,7,44,0,5,111.9,1941224
2,52,7,99,9,44,0,6,367.8,2011815
2,46,6,99,5,30,0,10,30.1,1723517
1,24,3,9,7,44,0,5,34.9,1580288
1,38,5,2,5,44,0,8,101.5,326693
1,27,4,8,7,44,0,4,25.9,572546
1,26,4,8,7,44,0,4,10.6,1279863
1,34,5,8,4,44,0,10,7.4,1134799
1,31,5,8,7,44,0,5,25.9,340182
1,41,6,99,7,30,0,10,180.1,1291556
1,25,4,8,7,44,0,6,0.4,1001254
2,29,4,99,7,40,0,10,8.7,792734
1,23,3,4,7,38,0,6,9.9,2294738
1,45,6,99,9,40,0,8,198.7,710612
1,42,6,8,5,44,0,5,40.9,1222440
1,26,4,8,7,44,0,2,66.9,1328606
1,40,6,99,10,40,0,10,95.9,1690719
1,21,3,8,6,22,0,6,30.9,327890
1,60,7,8,7,44,0,5,119.9,1391821
1,29,4,8,7,44,0,2,22.6,637202
2,51,7,99,11,25,0,10,23.1,1077972
2,42,6,8,7,36,0,7,45.7,866328
1,57,7,99,7,30,0,9,398.7,547449
1,43,6,2,10,44,0,9,0.4,1690659
1,28,4,99,7,30,0,10,47.0,1441869
1,27,4,9,7,44,0,4,22.8,91003
1,37,5,9,3,44,0,7,5.7,1113686
1,28,4,4,7,44,0,6,1.4,1311879
1,28,4,8,7,36,0,10,70.9,669830
1,19,3,2,7,44,0,5,4.8,573655
1,28,4,8,7,44,0,4,67.8,614126
1,30,5,8,7,44,0,10,32.4,1469009
2,31,5,8,7,44,0,4,61.3,1927411
2,30,5,8,7,44,0,7,25.9,1049686
2,46,6,9,7,44,0,3,93.9,1866185
2,41,6,2,7,36,0,5,82.9,1829105
1,30,5,99,5,40,0,10,45.9,1163829
1,30,5,8,7,44,0,2,15.2,107469
2,28,4,8,7,44,0,4,53.9,1900498
1,71,8,8,7,44,0,2,13.9,1292402
1,41,6,99,9,30,0,8,32.7,151662
1,42,6,8,7,44,0,10,105.6,2116505
1,33,5,8,7,44,0,3,43.9,576217
1,36,5,8,5,44,0,5,13.8,2234230
1,35,5,99,7,30,0,10,59.9,1294366
2,35,5,2,7,44,0,7,129.9,2412573
2,25,4,9,7,44,0,3,1.8,269927
1,34,5,8,2,44,0,9,15.7,5215
1,33,5,8,7,44,0,8,34.2,1484356
2,25,4,8,7,44,0,2,43.9,2379274
2,42,6,8,7,40,0,7,109.9,399673
2,52,7,8,7,44,0,3,37.9,1826525
2,68,8,99,6,20,0,7,381.9,1750914
2,35,5,8,7,44,0,9,18.8,890205
1,30,5,8,6,44,0,2,51.9,33213
1,50,7,99,7,40,0,9,152.8,643000
2,57,7,99,7,40,0,10,95.4,234038
2,49,6,99,9,20,0,10,194.8,2003199
1,30,5,8,7,44,0,10,73.4,1496169
2,52,7,99,7,30,0,10,417.9,1814004
2,24,3,8,7,44,0,8,1.9,864467
1,55,7,99,9,20,0,10,173.3,1625477
2,28,4,6,9,44,0,4,66.3,1998346
1,50,7,99,7,30,0,10,351.9,1288664
1,48,6,8,7,36,0,5,10.9,655772
1,36,5,6,4,44,0,8,101.6,322913
2,45,6,99,9,40,0,10,125.1,2438993
2,30,5,8,7,38,0,10,37.4,781590
1,61,7,99,2,30,0,7,225.3,2213442
2,36,5,9,7,44,0,5,1.4,1880241
1,34,5,99,9,20,0,10,40.4,1624877
1,44,6,8,4,44,0,8,13.8,1131504
1,20,3,8,7,44,0,10,4.4,546762
2,33,5,8,7,44,0,9,13.7,868153
1,35,5,2,7,44,0,7,0.4,1362786
1,49,6,99,7,30,0,10,312.9,1288760
1,53,7,8,5,44,0,7,35.5,1175968
2,36,5,99,9,40,0,10,139.3,291402
1,31,5,9,7,44,0,9,39.4,127159
2,42,6,99,9,30,0,10,7.9,2196100
1,38,5,8,7,44,0,5,48.9,1550494
2,47,6,99,7,40,0,10,222.1,2394684
2,37,5,8,7,44,0,5,6.9,1811125
1,31,5,8,7,22,0,5,44.9,498517
2,45,6,99,9,44,0,9,14.5,1060939
1,21,3,99,8,30,0,10,19.2,365366
2,25,4,2,7,44,0,3,18.5,1756634
2,44,6,9,7,40,0,10,6.0,1044504
2,44,6,99,7,40,0,9,168.9,791564
1,20,3,9,1,44,0,8,5.9,438367
1,30,5,2,9,30,0,3,81.8,1687032
2,27,4,2,9,15,0,5,23.9,2089294
1,27,4,8,7,38,0,10,74.9,1525065
1,27,4,8,7,44,0,6,27.4,573099
1,54,7,9,7,44,0,3,13.0,59074
1,50,7,99,7,44,0,10,47.9,533837
1,49,6,99,7,40,0,10,52.9,2250934
1,27,4,8,7,38,0,10,61.6,1435718
1,53,7,2,1,44,0,8,294.1,1080334
1,35,5,99,7,30,0,10,10.1,1276286
1,26,4,8,7,44,0,10,13.8,1410145
1,54,7,8,7,36,0,6,407.5,129242
1,38,5,2,9,44,0,4,94.9,149141
1,55,7,8,7,44,0,6,30.9,498369
1,42,6,8,7,44,0,5,1.5,1270480
1,40,6,8,9,13,0,6,82.3,1678079
2,33,5,8,7,44,0,6,11.0,262103
1,34,5,8,7,44,0,3,6.7,349653
1,36,5,8,2,44,0,10,15.8,1098706
1,22,3,9,7,44,0,3,9.6,106718
1,38,5,99,10,40,0,10,144.2,1689845
1,46,6,8,7,44,0,10,27.3,1280197
1,41,6,99,7,30,0,7,35.9,2266004
2,42,6,8,7,44,0,4,67.7,1906452
1,35,5,8,7,44,0,2,8.8,592345
1,65,8,99,7,40,0,10,432.8,90261
2,19,3,8,6,20,0,6,21.7,772840
2,46,6,99,9,20,0,9,165.9,943804
1,43,6,8,6,0,0,6,284.7,479571
1,21,3,9,9,44,0,9,0.6,734932
1,52,7,99,11,30,0,10,10.0,752148
1,47,6,8,7,44,0,10,86.2,1556736
1,28,4,8,7,44,0,4,59.5,631116
1,24,3,8,7,44,0,4,27.9,87960
1,31,5,8,7,36,0,5,106.5,1427931
2,38,5,2,2,44,0,5,10.9,173901
1,22,3,8,6,44,0,8,2.7,1227241
2,46,6,99,7,30,0,10,110.7,1900373
2,36,5,8,5,44,0,4,16.9,1726828
2,31,5,8,7,44,0,8,37.3,891818
1,53,7,8,3,44,0,3,14.7,2217951
1,28,4,8,4,44,0,10,80.4,1120687
2,45,6,99,7,40,0,10,188.9,1882522
2,30,5,8,7,44,0,5,14.0,252236
2,64,7,99,7,30,0,10,296.7,815048
2,33,5,99,9,40,0,10,85.2,289235
1,37,5,99,7,40,0,9,78.9,1405568
2,42,6,99,7,30,0,10,178.9,808906
1,27,4,2,10,40,0,8,53.9,751013
2,35,5,8,9,44,0,10,23.5,1975373
1,24,3,8,7,44,0,4,2.2,110442
2,29,4,2,9,30,0,3,25.1,979743
2,48,6,8,8,44,0,9,10.8,1966430
2,45,6,99,9,20,0,10,188.1,2196689
1,50,7,8,7,13,0,7,80.9,364233
1,48,6,99,7,32,0,7,46.9,1375685
2,24,3,9,7,40,0,10,20.9,2385999
2,16,2,8,5,24,0,8,20.9,764867
1,30,5,8,7,44,0,10,34.3,1502119
2,46,6,99,9,40,0,10,77.4,304322
1,64,7,2,6,44,0,2,78.9,1244856
2,42,6,8,7,36,0,4,78.9,896779
1,39,5,8,7,22,0,5,90.5,355155
1,21,3,99,7,30,0,9,0.9,340489
2,30,5,8,9,44,0,5,39.8,2457951
2,56,7,99,5,40,0,10,213.3,761505
2,53,7,8,7,24,0,5,58.9,1808293
1,57,7,99,7,40,0,7,162.9,2282428
2,33,5,8,7,44,0,8,5.4,1802586
2,40,6,9,7,44,0,3,14.9,2384931
2,35,5,8,7,44,0,9,53.6,886702
2,26,4,99,7,44,0,10,8.9,390214
1,49,6,99,6,40,0,5,370.9,1241861
2,38,5,99,7,40,0,10,154.2,219108
1,35,5,99,7,30,0,7,44.2,1374919
2,38,5,8,7,44,0,9,6.8,1913423
1,40,6,99,9,30,0,10,107.1,719794
2,35,5,99,9,40,0,10,147.6,435434
1,22,3,9,8,44,0,5,22.3,1599237
1,42,6,8,4,44,0,9,36.8,2224245
1,30,5,99,7,44,0,7,119.2,53090
1,42,6,9,7,44,0,2,29.9,1392316
2,43,6,99,9,40,0,10,179.3,2446635
2,22,3,8,8,44,0,3,32.6,1957092
1,49,6,99,9,30,0,10,58.5,715753
1,38,5,99,5,30,0,10,121.3,1205300
2,44,6,8,5,44,0,3,89.9,1714669
1,55,7,8,4,0,0,7,129.9,322453
1,31,5,99,7,40,0,10,129.1,352745
2,45,6,8,9,40,0,10,13.0,1064361
1,26,4,8,6,44,0,9,29.1,43050
2,36,5,99,7,30,0,9,167.7,2390757
1,25,4,9,3,44,0,5,39.1,984739
1,33,5,99,7,40,0,10,104.7,84483
1,49,6,9,9,44,0,9,92.9,747815
1,42,6,99,11,40,0,10,130.4,751907
1,45,6,99,7,40,0,10,76.6,94124
1,22,3,2,7,44,0,5,47.0,1577116
1,47,6,9,7,44,0,6,51.6,585336
1,19,3,2,6,20,0,9,16.6,1239827
1,34,5,99,9,30,0,10,77.0,1642743
2,28,4,8,7,44,0,10,20.9,880880
2,47,6,99,9,30,0,10,177.9,957572
2,41,6,8,7,44,0,7,82.3,257465
2,42,6,8,7,24,0,3,10.9,1826036
2,28,4,99,7,30,0,10,71.3,2397017
2,49,6,99,9,20,0,10,175.3,2030811
2,35,5,8,5,44,0,5,3.6,1738657
1,27,4,8,4,44,0,9,76.5,453736
2,32,5,8,6,44,0,2,68.9,1740875
1,56,7,99,9,40,0,10,118.9,1607805
2,35,5,8,9,44,0,4,73.5,1059657
1,30,5,4,7,44,0,3,114.9,1381733
2,33,5,99,7,40,0,10,90.8,226850
1,56,7,99,7,40,0,8,152.0,1544870
1,22,3,9,7,44,0,3,11.9,2251400
1,30,5,8,4,44,0,10,27.8,1146877
1,28,4,4,7,44,0,4,33.9,1460250
1,22,3,8,7,44,0,7,43.4,512208
2,20,3,8,7,44,0,8,11.4,206105
1,36,5,8,7,36,0,9,12.7,514115
1,40,6,9,7,44,0,3,11.0,346368
1,53,7,99,9,40,0,10,415.5,155571
1,19,3,8,7,44,0,2,2.9,1385361
1,33,5,99,7,40,0,10,4.9,575480
1,40,6,99,7,40,0,7,22.7,343473
2,34,5,99,9,40,0,10,52.0,2084119
2,27,4,8,9,44,0,4,27.6,968709
1,48,6,9,7,44,0,7,55.2,1520864
2,53,7,99,9,40,0,10,323.3,2448018
1,45,6,6,2,44,0,5,16.4,319259
1,27,4,99,7,30,0,10,4.6,1486992
1,41,6,9,7,40,0,10,9.9,997219
1,43,6,99,7,40,0,8,149.8,513406
1,56,7,99,9,40,0,8,277.4,1026990
1,34,5,8,7,44,0,6,30.5,1560702
2,61,7,99,9,30,0,9,11.5,2433847
2,26,4,8,7,44,0,4,5.6,1940050
1,41,6,99,9,40,0,7,215.7,1628721
1,46,6,8,7,44,0,2,15.9,645538
1,41,6,99,5,40,0,10,2.9,24087
2,21,3,9,7,44,0,4,1.6,788536
1,36,5,99,7,40,0,9,66.6,537054
